field,object_id,redshift,num_filters
uma-03,uma-03_05748,2.482326,6
uma-03,uma-03_05750,1.978173,8
uma-03,uma-03_05751,5.956667,8
uma-03,uma-03_05756,2.915333,6
uma-03,uma-03_05767,9.801667,6
uma-03,uma-03_05768,0.738288,6
uma-03,uma-03_05769,1.604656,6
uma-03,uma-03_05770,9.844960,6
uma-03,uma-03_05771,1.212450,6
uma-03,uma-03_05773,4.949460,8
uma-03,uma-03_05777,2.259913,7
uma-03,uma-03_05779,3.622337,6
uma-03,uma-03_05782,6.973316,7
uma-03,uma-03_05783,5.473393,8
uma-03,uma-03_05784,0.000000,8
uma-03,uma-03_05786,2.510296,6
uma-03,uma-03_05788,11.978708,6
uma-03,uma-03_05790,0.100000,6
uma-03,uma-03_05795,2.271670,8
uma-03,uma-03_05801,2.655016,6
uma-03,uma-03_05806,0.868807,6
uma-03,uma-03_05807,2.212021,6
uma-03,uma-03_05808,2.548413,6
uma-03,uma-03_05811,0.000000,6
uma-03,uma-03_05815,2.323108,8
uma-03,uma-03_05817,2.834736,6
uma-03,uma-03_05818,2.368611,6
uma-03,uma-03_05819,0.100000,7
uma-03,uma-03_05821,2.320451,6
uma-03,uma-03_05827,0.000000,6
uma-03,uma-03_05830,0.000000,6
uma-03,uma-03_05831,1.799107,6
uma-03,uma-03_05832,1.750274,6
uma-03,uma-03_05833,2.335093,6
uma-03,uma-03_05834,0.000000,6
uma-03,uma-03_05836,2.612863,6
uma-03,uma-03_05838,0.000000,6
uma-03,uma-03_05840,2.927882,6
uma-03,uma-03_05842,0.000000,6
uma-03,uma-03_05843,0.353780,6
uma-03,uma-03_05844,0.000000,8
uma-03,uma-03_05847,2.383466,6
uma-03,uma-03_05849,1.919202,6
uma-03,uma-03_05850,0.100000,6
uma-03,uma-03_05851,2.525776,6
uma-03,uma-03_05853,4.727622,8
uma-03,uma-03_05856,8.018790,6
uma-03,uma-03_05857,1.993671,6
uma-03,uma-03_05858,2.266439,7
uma-03,uma-03_05860,2.493487,8
uma-03,uma-03_05863,4.420025,6
uma-03,uma-03_05864,11.978708,6
uma-03,uma-03_05867,4.813021,8
uma-03,uma-03_05871,0.180220,7
uma-03,uma-03_05873,0.000000,7
uma-03,uma-03_05877,3.572685,7
uma-03,uma-03_05879,2.527186,6
uma-03,uma-03_05880,0.690291,6
uma-03,uma-03_05882,2.608565,7
uma-03,uma-03_05889,0.288786,8
uma-03,uma-03_05892,0.899709,6
uma-03,uma-03_05894,4.794449,6
uma-03,uma-03_05898,3.676269,6
uma-03,uma-03_05899,2.265165,8
uma-03,uma-03_05901,0.662796,7
uma-03,uma-03_05904,4.769010,8
uma-03,uma-03_05905,4.906778,7
uma-03,uma-03_05908,0.000000,6
uma-03,uma-03_05916,2.270361,6
uma-03,uma-03_05917,1.782390,6
uma-03,uma-03_05921,11.978708,8
uma-03,uma-03_05922,5.004447,8
uma-03,uma-03_05923,2.920035,6
uma-03,uma-03_05924,2.920035,6
uma-03,uma-03_05929,11.978708,7
uma-03,uma-03_05930,11.978708,8
uma-03,uma-03_05931,3.591012,8
uma-03,uma-03_05938,1.782363,6
uma-03,uma-03_05940,2.357849,7
uma-03,uma-03_05941,1.576677,6
uma-03,uma-03_05943,0.000000,8
uma-03,uma-03_05945,0.000000,6
uma-03,uma-03_05946,8.252562,6
uma-03,uma-03_05948,0.549141,6
uma-03,uma-03_05951,2.398418,6
uma-03,uma-03_05953,3.602044,8
uma-03,uma-03_05955,1.845391,8
uma-03,uma-03_05960,1.488551,8
uma-03,uma-03_05961,2.265133,7
uma-03,uma-03_05962,2.262522,8
uma-03,uma-03_05963,3.135881,8
uma-03,uma-03_05964,2.552674,6
uma-03,uma-03_05965,4.389758,6
uma-03,uma-03_05967,0.000000,6
uma-03,uma-03_05968,2.365917,8
uma-03,uma-03_05973,8.230382,6
uma-03,uma-03_05976,4.641221,8
uma-03,uma-03_05981,2.669665,8
uma-03,uma-03_05982,2.478150,6
uma-03,uma-03_05983,2.011687,6
uma-03,uma-03_05988,2.816410,6
uma-03,uma-03_05989,2.397027,6
uma-03,uma-03_05990,0.555350,6
uma-03,uma-03_05993,0.140767,6
uma-03,uma-03_05994,2.375355,6
uma-03,uma-03_06000,0.000000,6
uma-03,uma-03_06001,1.385242,6
uma-03,uma-03_06002,1.909847,6
uma-03,uma-03_06003,8.069349,6
uma-03,uma-03_06005,0.000000,7
uma-03,uma-03_06006,0.311145,7
uma-03,uma-03_06008,4.961371,8
uma-03,uma-03_06009,0.596958,6
uma-03,uma-03_06010,3.616794,6
uma-03,uma-03_06014,3.032959,6
uma-03,uma-03_06015,2.000865,6
uma-03,uma-03_06016,0.000000,6
uma-03,uma-03_06019,1.776804,6
uma-03,uma-03_06020,0.855400,6
uma-03,uma-03_06026,11.978708,6
uma-03,uma-03_06028,0.000000,6
uma-03,uma-03_06030,0.000000,8
uma-03,uma-03_06031,8.109342,8
uma-03,uma-03_06033,8.828639,6
uma-03,uma-03_06034,0.100000,6
uma-03,uma-03_06035,0.100000,6
uma-03,uma-03_06037,2.068843,6
uma-03,uma-03_06038,9.857982,6
uma-03,uma-03_06039,0.243712,6
uma-03,uma-03_06041,4.949518,8
uma-03,uma-03_06043,0.000000,8
uma-03,uma-03_06045,4.368242,6
uma-03,uma-03_06046,0.000000,7
uma-03,uma-03_06047,2.276909,8
uma-03,uma-03_06051,0.418643,6
uma-03,uma-03_06052,5.106174,6
uma-03,uma-03_06053,0.614298,6
uma-03,uma-03_06059,2.669665,6
uma-03,uma-03_06060,1.736009,6
uma-03,uma-03_06061,2.663799,6
uma-03,uma-03_06062,9.989062,6
uma-03,uma-03_06063,4.355373,6
uma-03,uma-03_06064,0.565962,6
uma-03,uma-03_06069,0.564710,6
uma-03,uma-03_06070,0.000000,6
uma-03,uma-03_06074,0.494364,6
uma-03,uma-03_06075,2.847064,6
uma-03,uma-03_06078,4.711607,8
uma-03,uma-03_06080,11.978708,8
uma-03,uma-03_06081,1.725087,6
uma-03,uma-03_06083,1.324955,6
uma-03,uma-03_06087,1.773473,6
uma-03,uma-03_06088,1.772364,6
uma-03,uma-03_06089,2.097206,8
uma-03,uma-03_06090,0.000000,8
uma-03,uma-03_06091,2.130837,6
uma-03,uma-03_06094,3.321923,8
uma-03,uma-03_06095,4.110566,7
uma-03,uma-03_06098,2.263827,7
uma-03,uma-03_06101,2.008075,6
uma-03,uma-03_06102,1.984107,6
uma-03,uma-03_06105,11.978708,8
uma-03,uma-03_06107,6.122866,8
uma-03,uma-03_06108,0.000000,7
uma-03,uma-03_06109,9.507618,6
uma-03,uma-03_06115,0.326442,6
uma-03,uma-03_06123,2.489298,8
uma-03,uma-03_06127,0.100000,6
uma-03,uma-03_06129,1.289882,7
uma-03,uma-03_06130,10.090629,6
uma-03,uma-03_06134,4.013330,6
uma-03,uma-03_06135,9.888427,6
uma-03,uma-03_06138,1.011540,6
uma-03,uma-03_06140,0.000000,6
uma-03,uma-03_06142,4.531729,8
uma-03,uma-03_06147,3.622337,8
uma-03,uma-03_06154,0.000000,6
uma-03,uma-03_06155,1.782363,6
uma-03,uma-03_06156,4.764397,6
uma-03,uma-03_06157,2.267746,6
uma-03,uma-03_06158,11.978708,6
uma-03,uma-03_06159,2.252130,6
uma-03,uma-03_06160,4.845665,6
uma-03,uma-03_06161,0.000000,6
uma-03,uma-03_06164,2.296629,6
uma-03,uma-03_06165,0.959130,6
uma-03,uma-03_06166,3.591012,8
uma-03,uma-03_06167,5.079366,7
uma-03,uma-03_06170,3.715715,6
uma-03,uma-03_06171,2.586944,6
uma-03,uma-03_06172,0.967769,6
uma-03,uma-03_06179,3.602044,6
uma-03,uma-03_06180,0.000000,6
uma-03,uma-03_06182,10.006660,6
uma-03,uma-03_06183,0.527604,6
uma-03,uma-03_06184,0.000000,6
uma-03,uma-03_06192,2.203040,6
uma-03,uma-03_06193,1.988885,8
uma-03,uma-03_06195,0.922642,6
uma-03,uma-03_06197,0.000000,6
uma-03,uma-03_06198,0.643619,6
uma-03,uma-03_06200,9.888427,8
uma-03,uma-03_06204,2.061486,8
uma-03,uma-03_06208,0.609141,6
uma-03,uma-03_06209,0.000000,6
uma-03,uma-03_06213,0.574756,6
uma-03,uma-03_06219,1.990081,6
uma-03,uma-03_06225,4.268262,8
uma-03,uma-03_06226,11.978708,8
uma-03,uma-03_06233,1.657273,6
uma-03,uma-03_06234,1.450030,6
uma-03,uma-03_06235,0.859859,6
uma-03,uma-03_06238,7.825987,6
uma-03,uma-03_06241,1.907548,6
uma-03,uma-03_06243,1.864806,6
uma-03,uma-03_06244,1.757985,6
uma-03,uma-03_06247,11.174093,7
uma-03,uma-03_06249,2.249498,6
uma-03,uma-03_06253,11.978708,7
uma-03,uma-03_06254,0.000000,7
uma-03,uma-03_06259,1.012344,6
uma-03,uma-03_06263,3.591012,6
uma-03,uma-03_06269,4.992451,8
uma-03,uma-03_06271,2.022549,6
uma-03,uma-03_06273,0.779799,6
uma-03,uma-03_06274,11.978708,6
uma-03,uma-03_06281,11.978708,6
uma-03,uma-03_06282,0.535568,6
uma-03,uma-03_06285,1.606740,6
uma-03,uma-03_06286,9.299553,6
uma-03,uma-03_06287,1.727268,8
uma-03,uma-03_06288,0.567216,7
uma-03,uma-03_06289,0.533128,8
uma-03,uma-03_06290,0.271886,7
uma-03,uma-03_06292,0.000000,6
uma-03,uma-03_06302,2.133343,6
uma-03,uma-03_06306,2.598440,6
uma-03,uma-03_06307,2.044390,6
uma-03,uma-03_06310,1.288051,8
uma-03,uma-03_06311,1.656210,8
uma-03,uma-03_06312,0.625963,8
uma-03,uma-03_06315,7.432560,6
uma-03,uma-03_06316,0.000000,6
uma-03,uma-03_06317,1.686127,6
uma-03,uma-03_06324,0.000000,6
uma-03,uma-03_06330,8.738630,8
uma-03,uma-03_06334,1.923848,6
uma-03,uma-03_06338,1.911011,6
uma-03,uma-03_06339,2.471200,8
uma-03,uma-03_06342,1.762402,6
uma-03,uma-03_06345,2.691750,6
uma-03,uma-03_06346,2.628794,6
uma-03,uma-03_06347,0.000000,6
uma-03,uma-03_06348,3.723266,6
uma-03,uma-03_06349,2.556939,6
uma-03,uma-03_06350,5.130648,6
uma-03,uma-03_06353,2.271670,6
uma-03,uma-03_06354,7.466358,6
uma-03,uma-03_06355,0.000000,6
uma-03,uma-03_06357,9.989062,6
uma-03,uma-03_06358,2.265133,6
uma-03,uma-03_06359,1.905195,6
uma-03,uma-03_06361,0.000000,6
uma-03,uma-03_06365,9.875369,6
uma-03,uma-03_06370,5.309778,6
uma-03,uma-03_06374,0.100000,6
uma-03,uma-03_06375,3.611257,6
uma-03,uma-03_06376,2.325768,6
uma-03,uma-03_06377,0.000000,8
uma-03,uma-03_06389,8.326880,6
uma-03,uma-03_06391,0.929576,8
uma-03,uma-03_06401,2.575484,8
uma-03,uma-03_06404,3.639008,6
uma-03,uma-03_06407,0.000000,6
uma-03,uma-03_06412,2.084842,6
uma-03,uma-03_06414,2.476759,6
uma-03,uma-03_06417,1.853369,6
uma-03,uma-03_06418,1.348321,6
uma-03,uma-03_06421,1.704455,8
uma-03,uma-03_06423,2.607087,6
uma-03,uma-03_06424,11.978708,6
uma-03,uma-03_06425,0.897430,6
uma-03,uma-03_06429,0.297579,6
uma-03,uma-03_06434,2.480967,6
uma-03,uma-03_06437,0.834002,6
uma-03,uma-03_06440,1.631885,6
uma-03,uma-03_06442,4.999646,6
uma-03,uma-03_06443,2.594125,8
uma-03,uma-03_06445,9.927802,6
uma-03,uma-03_06449,0.000000,6
uma-03,uma-03_06450,10.011063,6
uma-03,uma-03_06451,4.897335,6
uma-03,uma-03_06452,1.078612,8
uma-03,uma-03_06453,11.978708,8
uma-03,uma-03_06454,11.978708,8
uma-03,uma-03_06455,1.261663,8
uma-03,uma-03_06456,4.133052,8
uma-03,uma-03_06457,7.056671,7
uma-03,uma-03_06459,4.916236,8
uma-03,uma-03_06460,0.570353,6
uma-03,uma-03_06461,2.462879,6
uma-03,uma-03_06462,3.194191,8
uma-03,uma-03_06468,0.000000,6
uma-03,uma-03_06472,5.096413,8
uma-03,uma-03_06473,0.000000,8
uma-03,uma-03_06474,2.576914,8
uma-03,uma-03_06476,0.148550,6
uma-03,uma-03_06477,1.757985,6
uma-03,uma-03_06478,2.458727,6
uma-03,uma-03_06482,2.487902,8
uma-03,uma-03_06484,2.485113,7
uma-03,uma-03_06486,2.308518,6
uma-03,uma-03_06487,3.644578,6
uma-03,uma-03_06489,2.504684,6
uma-03,uma-03_06491,0.845039,6
uma-03,uma-03_06492,1.215106,6
uma-03,uma-03_06495,2.545575,6
uma-03,uma-03_06498,2.946782,7
uma-03,uma-03_06499,7.425817,6
uma-03,uma-03_06507,0.000000,6
uma-03,uma-03_06515,8.193535,6
uma-03,uma-03_06516,1.797988,6
uma-03,uma-03_06520,1.786818,6
uma-03,uma-03_06522,2.634605,7
uma-03,uma-03_06523,4.287261,6
uma-03,uma-03_06531,0.000000,6
uma-03,uma-03_06533,1.094470,6
uma-03,uma-03_06534,4.439572,6
uma-03,uma-03_06537,4.492044,6
uma-03,uma-03_06538,4.344674,6
uma-03,uma-03_06541,2.973711,8
uma-03,uma-03_06543,1.764612,6
uma-03,uma-03_06544,2.921603,6
uma-03,uma-03_06545,0.000000,6
uma-03,uma-03_06546,0.798406,6
uma-03,uma-03_06548,2.166100,6
uma-03,uma-03_06556,0.792660,6
uma-03,uma-03_06557,2.863991,6
uma-03,uma-03_06558,9.958336,6
uma-03,uma-03_06559,2.265165,6
uma-03,uma-03_06560,2.088546,6
uma-03,uma-03_06561,1.808079,6
uma-03,uma-03_06564,2.607087,6
uma-03,uma-03_06576,2.103407,6
uma-03,uma-03_06577,0.000000,6
uma-03,uma-03_06583,0.000000,6
uma-03,uma-03_06584,6.963754,6
uma-03,uma-03_06585,8.304522,6
uma-03,uma-03_06586,2.304551,6
uma-03,uma-03_06591,10.861531,8
uma-03,uma-03_06593,2.620096,6
uma-03,uma-03_06594,1.773473,6
uma-03,uma-03_06602,10.875773,6
uma-03,uma-03_06604,0.000000,6
uma-03,uma-03_06607,0.000000,6
uma-03,uma-03_06608,2.464265,6
uma-03,uma-03_06614,2.967358,6
uma-03,uma-03_06615,2.962600,6
uma-03,uma-03_06618,0.460093,6
uma-03,uma-03_06631,8.405555,6
uma-03,uma-03_06637,1.127400,6
uma-03,uma-03_06638,2.265165,6
uma-03,uma-03_06642,4.968529,6
uma-03,uma-03_06645,0.000000,6
uma-03,uma-03_06647,5.657210,8
uma-03,uma-03_06649,2.067615,8
uma-03,uma-03_06655,11.978708,8
uma-03,uma-03_06656,0.000000,8
uma-03,uma-03_06662,11.978708,8
uma-03,uma-03_06663,9.840729,8
uma-03,uma-03_06670,2.343107,7
uma-03,uma-03_06671,0.000000,6
uma-03,uma-03_06672,0.000000,6
uma-03,uma-03_06674,0.485424,6
uma-03,uma-03_06681,2.599880,6
uma-03,uma-03_06685,2.410642,6
uma-03,uma-03_06687,2.909074,6
uma-03,uma-03_06688,5.108617,6
uma-03,uma-03_06689,1.967443,6
uma-03,uma-03_06690,0.000000,6
uma-03,uma-03_06691,0.000000,6
uma-03,uma-03_06692,11.978708,6
uma-03,uma-03_06693,0.244210,8
uma-03,uma-03_06700,1.355847,6
uma-03,uma-03_06701,1.987690,8
uma-03,uma-03_06703,0.962267,6
uma-03,uma-03_06704,0.000000,6
uma-03,uma-03_06708,2.478150,8
uma-03,uma-03_06710,2.604202,6
uma-03,uma-03_06715,2.461495,6
uma-03,uma-03_06719,2.320451,6
uma-03,uma-03_06720,1.934393,6
uma-03,uma-03_06722,3.793690,8
uma-03,uma-03_06726,0.000000,6
uma-03,uma-03_06734,2.239116,6
uma-03,uma-03_06735,2.224895,6
uma-03,uma-03_06736,0.262256,6
uma-03,uma-03_06738,0.235295,6
uma-03,uma-03_06739,5.302211,6
uma-03,uma-03_06741,4.897335,6
uma-03,uma-03_06742,11.978708,6
uma-03,uma-03_06748,1.294467,6
uma-03,uma-03_06749,0.195902,6
uma-03,uma-03_06750,4.272478,6
uma-03,uma-03_06751,0.000000,6
uma-03,uma-03_06757,1.739295,7
uma-03,uma-03_06758,2.643339,6
uma-03,uma-03_06761,0.893639,6
uma-03,uma-03_06765,2.267746,6
uma-03,uma-03_06767,3.589176,6
uma-03,uma-03_06769,0.836204,6
uma-03,uma-03_06770,2.254701,8
uma-03,uma-03_06772,0.000000,6
uma-03,uma-03_06773,1.223095,6
uma-03,uma-03_06774,2.633152,6
uma-03,uma-03_06775,0.203099,6
uma-03,uma-03_06782,4.232559,6
uma-03,uma-03_06786,1.702292,8
uma-03,uma-03_06792,4.923340,6
uma-03,uma-03_06794,0.000000,6
uma-03,uma-03_06797,1.942620,8
uma-03,uma-03_06798,2.244303,6
uma-03,uma-03_06803,2.904386,8
uma-03,uma-03_06806,2.347121,8
uma-03,uma-03_06811,1.134218,6
uma-03,uma-03_06812,2.347121,6
uma-03,uma-03_06819,11.978708,6
uma-03,uma-03_06824,11.978708,6
uma-03,uma-03_06825,1.766825,6
uma-03,uma-03_06832,3.150838,8
uma-03,uma-03_06833,9.853640,8
uma-03,uma-03_06840,4.813021,6
uma-03,uma-03_06841,4.641221,6
uma-03,uma-03_06842,2.262522,6
uma-03,uma-03_06843,11.978708,6
uma-03,uma-03_06844,4.764397,6
uma-03,uma-03_06845,0.000000,6
uma-03,uma-03_06847,0.887608,6
uma-03,uma-03_06855,2.669665,8
uma-03,uma-03_06856,0.000000,8
uma-03,uma-03_06861,5.113506,8
uma-03,uma-03_06862,0.120865,6
uma-03,uma-03_06863,0.000000,6
uma-03,uma-03_06864,2.473979,6
uma-03,uma-03_06867,4.677440,6
uma-03,uma-03_06873,11.978708,6
uma-03,uma-03_06875,2.621544,6
uma-03,uma-03_06877,11.978708,6
uma-03,uma-03_06878,2.926312,6
uma-03,uma-03_06879,2.905948,6
uma-03,uma-03_06883,0.341382,6
uma-03,uma-03_06888,5.659873,6
uma-03,uma-03_06892,5.775414,8
uma-03,uma-03_06893,0.000000,8
uma-03,uma-03_06894,2.010483,6
uma-03,uma-03_06895,2.041955,8
uma-03,uma-03_06897,4.729914,6
uma-03,uma-03_06898,2.364571,6
uma-03,uma-03_06900,0.000000,6
uma-03,uma-03_06902,2.128334,6
uma-03,uma-03_06903,2.374005,6
uma-03,uma-03_06904,1.285307,6
uma-03,uma-03_06905,1.287136,6
uma-03,uma-03_06906,2.230059,6
uma-03,uma-03_06907,2.059038,6
uma-03,uma-03_06908,0.410156,6
uma-03,uma-03_06912,11.978708,6
uma-03,uma-03_06913,2.061486,6
uma-03,uma-03_06916,5.335068,6
uma-03,uma-03_06917,2.301908,6
uma-03,uma-03_06921,3.613102,8
uma-03,uma-03_06928,11.091473,6
uma-03,uma-03_06929,0.000000,6
uma-03,uma-03_06930,0.926491,6
uma-03,uma-03_06937,2.371340,6
uma-03,uma-03_06946,0.394451,8
uma-03,uma-03_06947,2.471200,8
uma-03,uma-03_06948,2.620096,6
uma-03,uma-03_06949,4.170144,6
uma-03,uma-03_06951,0.000000,6
uma-03,uma-03_06952,7.720708,6
uma-03,uma-03_06953,1.172113,6
uma-03,uma-03_06956,2.124582,6
uma-03,uma-03_06961,0.409606,6
uma-03,uma-03_06962,1.118060,6
uma-03,uma-03_06966,11.978708,6
uma-03,uma-03_06967,2.187703,6
uma-03,uma-03_06968,4.029399,6
uma-03,uma-03_06971,11.978708,6
uma-03,uma-03_06974,11.978708,6
uma-03,uma-03_06984,0.000000,8
uma-03,uma-03_06985,0.000000,8
uma-03,uma-03_06988,2.571196,6
uma-03,uma-03_06994,4.878550,6
uma-03,uma-03_06995,0.610429,6
uma-03,uma-03_07000,0.000000,6
uma-03,uma-03_07002,1.980528,6
uma-03,uma-03_07008,2.044390,6
uma-03,uma-03_07015,11.635376,8
uma-03,uma-03_07017,0.361382,6
uma-03,uma-03_07018,3.678139,6
uma-03,uma-03_07019,5.794412,6
uma-03,uma-03_07022,1.766825,6
uma-03,uma-03_07028,0.253200,6
uma-03,uma-03_07035,4.970917,7
uma-03,uma-03_07036,0.778376,7
uma-03,uma-03_07037,1.149640,6
uma-03,uma-03_07038,0.000000,6
uma-03,uma-03_07046,0.000000,6
uma-03,uma-03_07049,0.456593,6
uma-03,uma-03_07050,0.456593,6
uma-03,uma-03_07051,0.000000,6
uma-03,uma-03_07055,4.039468,6
uma-03,uma-03_07057,4.422194,6
uma-03,uma-03_07062,3.592849,8
uma-03,uma-03_07064,2.369959,8
uma-03,uma-03_07066,4.918603,6
uma-03,uma-03_07069,2.077447,6
uma-03,uma-03_07072,3.611257,6
uma-03,uma-03_07074,0.000000,6
uma-03,uma-03_07076,3.594686,8
uma-03,uma-03_07082,0.000000,6
uma-03,uma-03_07087,0.000000,6
uma-03,uma-03_07089,2.384852,6
uma-03,uma-03_07090,7.558290,6
uma-03,uma-03_07091,3.945611,6
uma-03,uma-03_07099,11.978708,6
uma-03,uma-03_07104,3.770736,6
uma-03,uma-03_07107,2.462879,8
uma-03,uma-03_07108,1.666857,7
uma-03,uma-03_07109,0.147173,6
uma-03,uma-03_07126,0.000000,6
uma-03,uma-03_07134,2.486507,6
uma-03,uma-03_07135,0.000000,6
uma-03,uma-03_07136,8.234076,6
uma-03,uma-03_07137,4.970917,6
uma-03,uma-03_07138,3.032959,6
uma-03,uma-03_07146,0.652849,6
uma-03,uma-03_07147,0.120416,6
uma-03,uma-03_07148,4.591796,6
uma-03,uma-03_07152,0.000000,6
uma-03,uma-03_07157,2.070070,6
uma-03,uma-03_07159,5.455293,6
uma-03,uma-03_07160,1.761297,6
uma-03,uma-03_07166,1.805833,6
uma-03,uma-03_07169,1.288967,6
uma-03,uma-03_07171,4.450462,6
uma-03,uma-03_07178,2.842413,6
uma-03,uma-03_07179,1.876288,6
uma-03,uma-03_07182,2.959432,6
uma-03,uma-03_07183,2.520139,6
uma-03,uma-03_07192,3.060477,6
uma-03,uma-03_07194,4.794449,6
uma-03,uma-03_07196,0.000000,6
uma-03,uma-03_07197,3.078382,6
uma-03,uma-03_07200,0.000000,6
uma-03,uma-03_07203,4.409196,6
uma-03,uma-03_07204,3.204269,6
uma-03,uma-03_07205,0.000000,8
uma-03,uma-03_07206,2.845488,6
uma-03,uma-03_07208,3.023292,6
uma-03,uma-03_07211,0.517251,8
uma-03,uma-03_07214,2.535662,6
uma-03,uma-03_07217,1.755780,6
uma-03,uma-03_07218,0.000000,6
uma-03,uma-03_07219,1.035010,6
uma-03,uma-03_07220,1.993671,6
uma-03,uma-03_07222,2.032237,6
uma-03,uma-03_07223,4.911505,8
uma-03,uma-03_07232,4.899694,6
uma-03,uma-03_07240,2.204322,6
uma-03,uma-03_07241,7.713735,6
uma-03,uma-03_07246,2.923172,6
uma-03,uma-03_07247,0.000000,6
uma-03,uma-03_07253,0.464187,6
uma-03,uma-03_07254,0.700463,6
uma-03,uma-03_07257,3.578175,8
uma-03,uma-03_07259,3.545331,8
uma-03,uma-03_07265,4.186715,6
uma-03,uma-03_07267,2.621544,6
uma-03,uma-03_07268,2.282156,8
uma-03,uma-03_07270,0.000000,6
uma-03,uma-03_07274,3.313288,6
uma-03,uma-03_07279,2.363225,6
uma-03,uma-03_07280,0.000000,8
uma-03,uma-03_07284,1.450030,6
uma-03,uma-03_07287,1.286222,6
uma-03,uma-03_07288,1.032569,6
uma-03,uma-03_07294,0.172221,6
uma-03,uma-03_07298,8.820779,6
uma-03,uma-03_07299,0.000000,6
uma-03,uma-03_07303,1.809202,6
uma-03,uma-03_07305,3.770736,6
uma-03,uma-03_07315,9.958336,8
uma-03,uma-03_07326,2.323108,6
uma-03,uma-03_07328,0.365199,8
uma-03,uma-03_07329,4.997305,8
uma-03,uma-03_07330,3.596524,6
uma-03,uma-03_07331,2.256003,6
uma-03,uma-03_07334,1.350200,6
uma-03,uma-03_07341,0.000000,7
uma-03,uma-03_07342,2.745295,7
uma-03,uma-03_07344,11.978708,6
uma-03,uma-03_07346,3.578175,7
uma-03,uma-03_07349,2.615754,6
uma-03,uma-03_07353,7.808353,6
uma-03,uma-03_07355,2.424312,6
uma-03,uma-03_07356,2.240412,6
uma-03,uma-03_07357,2.181334,6
uma-03,uma-03_07361,1.221317,8
uma-03,uma-03_07362,0.170815,8
uma-03,uma-03_07365,3.596524,8
uma-03,uma-03_07369,0.429465,6
uma-03,uma-03_07372,2.349799,6
uma-03,uma-03_07377,0.535568,6
uma-03,uma-03_07378,2.444919,6
uma-03,uma-03_07387,1.992474,6
uma-03,uma-03_07388,2.365917,8
uma-03,uma-03_07390,0.000000,6
uma-03,uma-03_07391,2.465651,6
uma-03,uma-03_07393,1.894755,6
uma-03,uma-03_07394,0.000000,6
uma-03,uma-03_07396,0.660802,8
uma-03,uma-03_07401,6.289978,6
uma-03,uma-03_07404,0.599515,6
uma-03,uma-03_07405,4.573931,8
uma-03,uma-03_07410,3.607569,6
uma-03,uma-03_07412,1.388106,8
uma-03,uma-03_07422,5.103733,8
uma-03,uma-03_07425,1.797988,6
uma-03,uma-03_07427,1.657273,6
uma-03,uma-03_07429,11.978708,6
uma-03,uma-03_07430,2.621544,6
uma-03,uma-03_07431,2.340433,6
uma-03,uma-03_07433,0.191616,8
uma-03,uma-03_07434,0.000000,6
uma-03,uma-03_07438,2.163568,8
uma-03,uma-03_07441,1.126549,6
uma-03,uma-03_07444,1.734915,6
uma-03,uma-03_07446,0.537412,6
uma-03,uma-03_07448,2.120835,6
uma-03,uma-03_07451,8.995155,7
uma-03,uma-03_07453,2.571196,6
uma-03,uma-03_07459,3.607569,8
uma-03,uma-03_07461,1.088614,6
uma-03,uma-03_07471,2.836270,6
uma-03,uma-03_07472,1.780138,6
uma-03,uma-03_07473,1.819333,6
uma-03,uma-03_07477,3.592849,6
uma-03,uma-03_07482,6.737669,6
uma-03,uma-03_07483,2.552674,6
uma-03,uma-03_07485,1.976954,6
uma-03,uma-03_07488,0.000000,6
uma-03,uma-03_07490,1.480600,8
uma-03,uma-03_07492,2.620096,6
uma-03,uma-03_07495,7.435934,6
uma-03,uma-03_07499,3.624187,6
uma-03,uma-03_07500,11.978708,8
uma-03,uma-03_07503,2.335093,7
uma-03,uma-03_07507,3.023292,6
uma-03,uma-03_07509,2.493487,8
uma-03,uma-03_07510,1.143630,6
uma-03,uma-03_07511,3.323652,6
uma-03,uma-03_07514,3.627887,6
uma-03,uma-03_07515,11.978708,8
uma-03,uma-03_07516,2.176248,6
uma-03,uma-03_07525,0.000000,7
uma-03,uma-03_07535,2.163568,7
uma-03,uma-03_07536,2.107133,6
uma-03,uma-03_07537,2.246899,6
uma-03,uma-03_07540,1.667924,6
uma-03,uma-03_07541,4.883198,6
uma-03,uma-03_07543,10.121726,6
uma-03,uma-03_07549,1.164308,6
uma-03,uma-03_07554,3.253323,6
uma-03,uma-03_07556,2.378056,6
uma-03,uma-03_07558,0.000000,6
uma-03,uma-03_07560,4.611962,6
uma-03,uma-03_07567,2.339097,7
uma-03,uma-03_07570,0.536797,6
uma-03,uma-03_07571,2.431167,6
uma-03,uma-03_07572,11.978708,6
uma-03,uma-03_07581,2.599880,6
uma-03,uma-03_07583,2.331093,6
uma-03,uma-03_07584,0.000000,8
uma-03,uma-03_07585,2.575484,8
uma-03,uma-03_07588,5.870937,6
uma-03,uma-03_07589,2.961016,6
uma-03,uma-03_07590,2.932599,6
uma-03,uma-03_07593,6.982890,6
uma-03,uma-03_07599,2.340433,6
uma-03,uma-03_07600,2.086076,6
uma-03,uma-03_07606,2.485113,6
uma-03,uma-03_07607,0.000000,6
uma-03,uma-03_07608,2.395668,6
uma-03,uma-03_07610,3.600203,6
uma-03,uma-03_07612,2.390239,6
uma-03,uma-03_07614,0.428322,6
uma-03,uma-03_07616,2.688797,6
